Cell size 1.000000 x_c 0.500000 x_m 0.423333 M 3.000000
Cell size 0.500000 x_c 0.250000 x_m 0.285000 M 2.000000
Cell size 0.250000 x_c 0.125000 x_m 0.000000 M 0.000000
Cell size 0.250000 x_c 0.375000 x_m 0.300000 M 1.000000
Cell size 0.500000 x_c 0.750000 x_m 0.000000 M 0.000000
