3.7000e-01 -1.4184e+07 -6.5572e+07 0.0000e+00 -3.2823e+08 1.3589e+08 0.0000e+00 -1.2450e+07 -6.0057e+07 0.0000e+00 -2.7540e+08 1.1928e+08 0.0000e+00 
3.8000e-01 -1.7466e+07 -6.4213e+07 0.0000e+00 -3.1521e+08 1.6734e+08 0.0000e+00 -1.5147e+07 -5.8732e+07 0.0000e+00 -2.6270e+08 1.4512e+08 0.0000e+00 
3.9000e-01 -2.0618e+07 -6.2539e+07 0.0000e+00 -2.9918e+08 1.9754e+08 0.0000e+00 -1.7704e+07 -5.7155e+07 0.0000e+00 -2.4759e+08 1.6962e+08 0.0000e+00 
4.0000e-01 -2.3610e+07 -6.0564e+07 0.0000e+00 -2.8025e+08 2.2620e+08 0.0000e+00 -2.0099e+07 -5.5340e+07 0.0000e+00 -2.3021e+08 1.9256e+08 0.0000e+00 
4.1000e-01 -2.6413e+07 -5.8302e+07 0.0000e+00 -2.5858e+08 2.5306e+08 0.0000e+00 -2.2309e+07 -5.3304e+07 0.0000e+00 -2.1070e+08 2.1373e+08 0.0000e+00 
4.2000e-01 -2.8998e+07 -5.5771e+07 0.0000e+00 -2.3434e+08 2.7783e+08 0.0000e+00 -2.4313e+07 -5.1066e+07 0.0000e+00 -1.8926e+08 2.3294e+08 0.0000e+00 
4.3000e-01 -3.1342e+07 -5.2993e+07 0.0000e+00 -2.0772e+08 3.0028e+08 0.0000e+00 -2.6094e+07 -4.8646e+07 0.0000e+00 -1.6607e+08 2.5000e+08 0.0000e+00 
4.4000e-01 -3.3419e+07 -4.9990e+07 0.0000e+00 -1.7895e+08 3.2018e+08 0.0000e+00 -2.7635e+07 -4.6067e+07 0.0000e+00 -1.4136e+08 2.6477e+08 0.0000e+00 
4.5000e-01 -3.5208e+07 -4.6788e+07 0.0000e+00 -1.4827e+08 3.3733e+08 0.0000e+00 -2.8922e+07 -4.3351e+07 0.0000e+00 -1.1534e+08 2.7710e+08 0.0000e+00 
4.6000e-01 -3.6691e+07 -4.3415e+07 0.0000e+00 -1.1595e+08 3.5153e+08 0.0000e+00 -2.9943e+07 -4.0525e+07 0.0000e+00 -8.8263e+07 2.8687e+08 0.0000e+00 
4.7000e-01 -3.7851e+07 -3.9900e+07 0.0000e+00 -8.2274e+07 3.6264e+08 0.0000e+00 -3.0688e+07 -3.7614e+07 0.0000e+00 -6.0373e+07 2.9401e+08 0.0000e+00 
4.8000e-01 -3.8673e+07 -3.6273e+07 0.0000e+00 -4.7530e+07 3.7052e+08 0.0000e+00 -3.1151e+07 -3.4645e+07 0.0000e+00 -3.1927e+07 2.9845e+08 0.0000e+00 
4.9000e-01 -3.9149e+07 -3.2568e+07 0.0000e+00 -1.2031e+07 3.7508e+08 0.0000e+00 -3.1327e+07 -3.1645e+07 0.0000e+00 -3.1863e+06 3.0014e+08 0.0000e+00 
5.0000e-01 -3.9269e+07 -2.8817e+07 0.0000e+00 2.3905e+07 3.7623e+08 0.0000e+00 -3.1215e+07 -2.8642e+07 0.0000e+00 2.5584e+07 2.9907e+08 0.0000e+00 
5.1000e-01 -3.9030e+07 -2.5055e+07 0.0000e+00 5.9951e+07 3.7394e+08 0.0000e+00 -3.0816e+07 -2.5664e+07 0.0000e+00 5.4120e+07 2.9524e+08 0.0000e+00 
5.2000e-01 -3.8431e+07 -2.1316e+07 0.0000e+00 9.5778e+07 3.6820e+08 0.0000e+00 -3.0133e+07 -2.2737e+07 0.0000e+00 8.2158e+07 2.8870e+08 0.0000e+00 
5.3000e-01 -3.7473e+07 -1.7634e+07 0.0000e+00 1.3105e+08 3.5902e+08 0.0000e+00 -2.9173e+07 -1.9890e+07 0.0000e+00 1.0944e+08 2.7951e+08 0.0000e+00 
5.4000e-01 -3.6162e+07 -1.4044e+07 0.0000e+00 1.6545e+08 3.4646e+08 0.0000e+00 -2.7945e+07 -1.7147e+07 0.0000e+00 1.3572e+08 2.6774e+08 0.0000e+00 
5.5000e-01 -3.4508e+07 -1.0579e+07 0.0000e+00 1.9865e+08 3.3061e+08 0.0000e+00 -2.6460e+07 -1.4535e+07 0.0000e+00 1.6075e+08 2.5351e+08 0.0000e+00 
5.6000e-01 -3.2521e+07 -7.2728e+06 0.0000e+00 2.3032e+08 3.1158e+08 0.0000e+00 -2.4731e+07 -1.2077e+07 0.0000e+00 1.8430e+08 2.3694e+08 0.0000e+00 
5.7000e-01 -3.0218e+07 -4.1570e+06 0.0000e+00 2.6017e+08 2.8951e+08 0.0000e+00 -2.2774e+07 -9.7955e+06 0.0000e+00 2.0615e+08 2.1820e+08 0.0000e+00 
5.8000e-01 -2.7616e+07 -1.2618e+06 0.0000e+00 2.8791e+08 2.6459e+08 0.0000e+00 -2.0608e+07 -7.7122e+06 0.0000e+00 2.2611e+08 1.9744e+08 0.0000e+00 
5.9000e-01 -2.4737e+07 1.3840e+06 0.0000e+00 3.1326e+08 2.3700e+08 0.0000e+00 -1.8253e+07 -5.8461e+06 0.0000e+00 2.4399e+08 1.7487e+08 0.0000e+00 
6.0000e-01 -2.1605e+07 3.7541e+06 0.0000e+00 3.3597e+08 2.0699e+08 0.0000e+00 -1.5729e+07 -4.2143e+06 0.0000e+00 2.5962e+08 1.5070e+08 0.0000e+00 
6.1000e-01 -1.8245e+07 5.8240e+06 0.0000e+00 3.5580e+08 1.7480e+08 0.0000e+00 -1.3060e+07 -2.8317e+06 0.0000e+00 2.7287e+08 1.2513e+08 0.0000e+00 
6.2000e-01 -1.4687e+07 7.5720e+06 0.0000e+00 3.7255e+08 1.4071e+08 0.0000e+00 -1.0272e+07 -1.7111e+06 0.0000e+00 2.8361e+08 9.8412e+07 0.0000e+00 
6.3000e-01 -1.0961e+07 8.9791e+06 0.0000e+00 3.8603e+08 1.0502e+08 0.0000e+00 -7.3886e+06 -8.6281e+05 0.0000e+00 2.9173e+08 7.0789e+07 0.0000e+00 
6.4000e-01 -7.1012e+06 1.0029e+07 0.0000e+00 3.9609e+08 6.8035e+07 0.0000e+00 -4.4373e+06 -2.9468e+05 0.0000e+00 2.9718e+08 4.2514e+07 0.0000e+00 
6.5000e-01 -3.1403e+06 1.0710e+07 0.0000e+00 4.0261e+08 3.0087e+07 0.0000e+00 -1.4452e+06 -1.1903e+04 0.0000e+00 2.9989e+08 1.3846e+07 0.0000e+00 
6.6000e-01 8.8578e+05 1.1011e+07 0.0000e+00 4.0549e+08 -8.4865e+06 0.0000e+00 1.5603e+06 -1.7097e+04 0.0000e+00 2.9984e+08 -1.4949e+07 0.0000e+00 
6.7000e-01 4.9407e+06 1.0926e+07 0.0000e+00 4.0468e+08 -4.7336e+07 0.0000e+00 4.5515e+06 -3.1022e+05 0.0000e+00 2.9703e+08 -4.3607e+07 0.0000e+00 
6.8000e-01 8.9875e+06 1.0452e+07 0.0000e+00 4.0014e+08 -8.6107e+07 0.0000e+00 7.5009e+06 -8.8858e+05 0.0000e+00 2.9149e+08 -7.1865e+07 0.0000e+00 
6.9000e-01 1.2989e+07 9.5912e+06 0.0000e+00 3.9189e+08 -1.2444e+08 0.0000e+00 1.0381e+07 -1.7469e+06 0.0000e+00 2.8326e+08 -9.9462e+07 0.0000e+00 
7.0000e-01 1.6908e+07 8.3468e+06 0.0000e+00 3.7997e+08 -1.6199e+08 0.0000e+00 1.3166e+07 -2.8772e+06 0.0000e+00 2.7243e+08 -1.2614e+08 0.0000e+00 
7.1000e-01 2.0707e+07 6.7269e+06 0.0000e+00 3.6445e+08 -1.9840e+08 0.0000e+00 1.5830e+07 -4.2691e+06 0.0000e+00 2.5910e+08 -1.5167e+08 0.0000e+00 
7.2000e-01 2.4352e+07 4.7429e+06 0.0000e+00 3.4544e+08 -2.3331e+08 0.0000e+00 1.8349e+07 -5.9099e+06 0.0000e+00 2.4338e+08 -1.7579e+08 0.0000e+00 
7.3000e-01 2.7806e+07 2.4098e+06 0.0000e+00 3.2309e+08 -2.6641e+08 0.0000e+00 2.0698e+07 -7.7844e+06 0.0000e+00 2.2542e+08 -1.9831e+08 0.0000e+00 
7.4000e-01 3.1037e+07 -2.5427e+05 0.0000e+00 2.9756e+08 -2.9736e+08 0.0000e+00 2.2857e+07 -9.8755e+06 0.0000e+00 2.0538e+08 -2.1899e+08 0.0000e+00 
7.5000e-01 3.4013e+07 -3.2279e+06 0.0000e+00 2.6907e+08 -3.2587e+08 0.0000e+00 2.4806e+07 -1.2164e+07 0.0000e+00 1.8346e+08 -2.3766e+08 0.0000e+00 
7.6000e-01 3.6704e+07 -6.4866e+06 0.0000e+00 2.3785e+08 -3.5165e+08 0.0000e+00 2.6527e+07 -1.4628e+07 0.0000e+00 1.5985e+08 -2.5415e+08 0.0000e+00 
7.7000e-01 3.9082e+07 -1.0003e+07 0.0000e+00 2.0416e+08 -3.7444e+08 0.0000e+00 2.8004e+07 -1.7246e+07 0.0000e+00 1.3477e+08 -2.6830e+08 0.0000e+00 
7.8000e-01 4.1124e+07 -1.3748e+07 0.0000e+00 1.6829e+08 -3.9400e+08 0.0000e+00 2.9223e+07 -1.9994e+07 0.0000e+00 1.0844e+08 -2.7998e+08 0.0000e+00 
7.9000e-01 4.2807e+07 -1.7688e+07 0.0000e+00 1.3054e+08 -4.1012e+08 0.0000e+00 3.0173e+07 -2.2846e+07 0.0000e+00 8.1119e+07 -2.8908e+08 0.0000e+00 
8.0000e-01 4.4112e+07 -2.1789e+07 0.0000e+00 9.1245e+07 -4.2263e+08 0.0000e+00 3.0846e+07 -2.5775e+07 0.0000e+00 5.3050e+07 -2.9553e+08 0.0000e+00 
8.1000e-01 4.5025e+07 -2.6015e+07 0.0000e+00 5.0754e+07 -4.3137e+08 0.0000e+00 3.1235e+07 -2.8756e+07 0.0000e+00 2.4493e+07 -2.9926e+08 0.0000e+00 
8.2000e-01 4.5532e+07 -3.0329e+07 0.0000e+00 9.4246e+06 -4.3624e+08 0.0000e+00 3.1336e+07 -3.1760e+07 0.0000e+00 -4.2911e+06 -3.0023e+08 0.0000e+00 
8.3000e-01 4.5626e+07 -3.4691e+07 0.0000e+00 -3.2370e+07 -4.3714e+08 0.0000e+00 3.1150e+07 -3.4761e+07 0.0000e+00 -3.3036e+07 -2.9844e+08 0.0000e+00 
8.4000e-01 4.5303e+07 -3.9063e+07 0.0000e+00 -7.4252e+07 -4.3404e+08 0.0000e+00 3.0676e+07 -3.7729e+07 0.0000e+00 -6.1477e+07 -2.9390e+08 0.0000e+00 
8.5000e-01 4.4560e+07 -4.3403e+07 0.0000e+00 -1.1584e+08 -4.2692e+08 0.0000e+00 2.9921e+07 -4.0639e+07 0.0000e+00 -8.9354e+07 -2.8667e+08 0.0000e+00 
8.6000e-01 4.3402e+07 -4.7672e+07 0.0000e+00 -1.5674e+08 -4.1582e+08 0.0000e+00 2.8890e+07 -4.3463e+07 0.0000e+00 -1.1641e+08 -2.7679e+08 0.0000e+00 
8.7000e-01 4.1834e+07 -5.1830e+07 0.0000e+00 -1.9658e+08 -4.0081e+08 0.0000e+00 2.7593e+07 -4.6175e+07 0.0000e+00 -1.4239e+08 -2.6437e+08 0.0000e+00 
8.8000e-01 3.9869e+07 -5.5838e+07 0.0000e+00 -2.3498e+08 -3.8197e+08 0.0000e+00 2.6043e+07 -4.8750e+07 0.0000e+00 -1.6707e+08 -2.4951e+08 0.0000e+00 
8.9000e-01 3.7519e+07 -5.9658e+07 0.0000e+00 -2.7158e+08 -3.5946e+08 0.0000e+00 2.4252e+07 -5.1165e+07 0.0000e+00 -1.9021e+08 -2.3236e+08 0.0000e+00 
9.0000e-01 3.4803e+07 -6.3253e+07 0.0000e+00 -3.0601e+08 -3.3344e+08 0.0000e+00 2.2239e+07 -5.3398e+07 0.0000e+00 -2.1160e+08 -2.1307e+08 0.0000e+00 
9.1000e-01 3.1743e+07 -6.6587e+07 0.0000e+00 -3.3796e+08 -3.0412e+08 0.0000e+00 2.0021e+07 -5.5427e+07 0.0000e+00 -2.3104e+08 -1.9182e+08 0.0000e+00 
9.2000e-01 2.8363e+07 -6.9628e+07 0.0000e+00 -3.6710e+08 -2.7174e+08 0.0000e+00 1.7619e+07 -5.7235e+07 0.0000e+00 -2.4836e+08 -1.6880e+08 0.0000e+00 
9.3000e-01 2.4692e+07 -7.2346e+07 0.0000e+00 -3.9313e+08 -2.3657e+08 0.0000e+00 1.5054e+07 -5.8804e+07 0.0000e+00 -2.6339e+08 -1.4423e+08 0.0000e+00 
9.4000e-01 2.0761e+07 -7.4712e+07 0.0000e+00 -4.1580e+08 -1.9891e+08 0.0000e+00 1.2351e+07 -6.0120e+07 0.0000e+00 -2.7600e+08 -1.1834e+08 0.0000e+00 
9.5000e-01 1.6603e+07 -7.6701e+07 0.0000e+00 -4.3486e+08 -1.5907e+08 0.0000e+00 9.5347e+06 -6.1171e+07 0.0000e+00 -2.8607e+08 -9.1350e+07 0.0000e+00 
9.6000e-01 1.2254e+07 -7.8291e+07 0.0000e+00 -4.5010e+08 -1.1741e+08 0.0000e+00 6.6303e+06 -6.1947e+07 0.0000e+00 -2.9351e+08 -6.3523e+07 0.0000e+00 
9.7000e-01 7.7533e+06 -7.9465e+07 0.0000e+00 -4.6135e+08 -7.4284e+07 0.0000e+00 3.6647e+06 -6.2442e+07 0.0000e+00 -2.9825e+08 -3.5111e+07 0.0000e+00 
9.8000e-01 3.1399e+06 -8.0208e+07 0.0000e+00 -4.6846e+08 -3.0083e+07 0.0000e+00 6.6546e+05 -6.2650e+07 0.0000e+00 -3.0024e+08 -6.3756e+06 0.0000e+00 
9.9000e-01 -1.5447e+06 -8.0509e+07 0.0000e+00 -4.7134e+08 1.4800e+07 0.0000e+00 -2.3400e+06 -6.2570e+07 0.0000e+00 -2.9947e+08 2.2419e+07 0.0000e+00 
1.0000e+00 -6.2582e+06 -8.0361e+07 0.0000e+00 -4.6993e+08 5.9959e+07 0.0000e+00 -5.3240e+06 -6.2203e+07 0.0000e+00 -2.9595e+08 5.1009e+07 0.0000e+00 
1.0100e+00 -1.0957e+07 -7.9762e+07 0.0000e+00 -4.6418e+08 1.0498e+08 0.0000e+00 -8.2591e+06 -6.1551e+07 0.0000e+00 -2.8971e+08 7.9129e+07 0.0000e+00 
1.0200e+00 -1.5599e+07 -7.8712e+07 0.0000e+00 -4.5412e+08 1.4945e+08 0.0000e+00 -1.1118e+07 -6.0621e+07 0.0000e+00 -2.8080e+08 1.0652e+08 0.0000e+00 
1.0300e+00 -2.0141e+07 -7.7217e+07 0.0000e+00 -4.3981e+08 1.9296e+08 0.0000e+00 -1.3875e+07 -5.9421e+07 0.0000e+00 -2.6930e+08 1.3294e+08 0.0000e+00 
1.0400e+00 -2.4539e+07 -7.5288e+07 0.0000e+00 -4.2132e+08 2.3510e+08 0.0000e+00 -1.6505e+07 -5.7963e+07 0.0000e+00 -2.5533e+08 1.5813e+08 0.0000e+00 
1.0500e+00 -2.8752e+07 -7.2937e+07 0.0000e+00 -3.9879e+08 2.7547e+08 0.0000e+00 -1.8982e+07 -5.6259e+07 0.0000e+00 -2.3901e+08 1.8186e+08 0.0000e+00 
1.0600e+00 -3.2740e+07 -7.0182e+07 0.0000e+00 -3.7240e+08 3.1367e+08 0.0000e+00 -2.1285e+07 -5.4326e+07 0.0000e+00 -2.2049e+08 2.0393e+08 0.0000e+00 
1.0700e+00 -3.6464e+07 -6.7045e+07 0.0000e+00 -3.4235e+08 3.4935e+08 0.0000e+00 -2.3392e+07 -5.2181e+07 0.0000e+00 -1.9994e+08 2.2412e+08 0.0000e+00 
1.0800e+00 -3.9887e+07 -6.3552e+07 0.0000e+00 -3.0888e+08 3.8215e+08 0.0000e+00 -2.5284e+07 -4.9844e+07 0.0000e+00 -1.7755e+08 2.4224e+08 0.0000e+00 
1.0900e+00 -4.2976e+07 -5.9730e+07 0.0000e+00 -2.7226e+08 4.1175e+08 0.0000e+00 -2.6944e+07 -4.7336e+07 0.0000e+00 -1.5352e+08 2.5814e+08 0.0000e+00 
1.1000e+00 -4.5699e+07 -5.5613e+07 0.0000e+00 -2.3282e+08 4.3783e+08 0.0000e+00 -2.8355e+07 -4.4681e+07 0.0000e+00 -1.2809e+08 2.7167e+08 0.0000e+00 
1.1100e+00 -4.8027e+07 -5.1234e+07 0.0000e+00 -1.9087e+08 4.6014e+08 0.0000e+00 -2.9506e+07 -4.1903e+07 0.0000e+00 -1.0147e+08 2.8269e+08 0.0000e+00 
1.1200e+00 -4.9935e+07 -4.6633e+07 0.0000e+00 -1.4678e+08 4.7842e+08 0.0000e+00 -3.0385e+07 -3.9028e+07 0.0000e+00 -7.3920e+07 2.9112e+08 0.0000e+00 
1.1300e+00 -5.1403e+07 -4.1849e+07 0.0000e+00 -1.0095e+08 4.9249e+08 0.0000e+00 -3.0985e+07 -3.6081e+07 0.0000e+00 -4.5689e+07 2.9686e+08 0.0000e+00 
1.1400e+00 -5.2413e+07 -3.6924e+07 0.0000e+00 -5.3762e+07 5.0216e+08 0.0000e+00 -3.1300e+07 -3.3091e+07 0.0000e+00 -1.7038e+07 2.9988e+08 0.0000e+00 
1.1500e+00 -5.2950e+07 -3.1902e+07 0.0000e+00 -5.6506e+06 5.0731e+08 0.0000e+00 -3.1326e+07 -3.0084e+07 0.0000e+00 1.1771e+07 3.0013e+08 0.0000e+00 
1.1600e+00 -5.3007e+07 -2.6829e+07 0.0000e+00 4.2954e+07 5.0785e+08 0.0000e+00 -3.1065e+07 -2.7088e+07 0.0000e+00 4.0472e+07 2.9763e+08 0.0000e+00 
1.1700e+00 -5.2577e+07 -2.1751e+07 0.0000e+00 9.1610e+07 5.0373e+08 0.0000e+00 -3.0518e+07 -2.4131e+07 0.0000e+00 6.8802e+07 2.9238e+08 0.0000e+00 
1.1800e+00 -5.1661e+07 -1.6713e+07 0.0000e+00 1.3987e+08 4.9496e+08 0.0000e+00 -2.9689e+07 -2.1240e+07 0.0000e+00 9.6499e+07 2.8445e+08 0.0000e+00 
1.1900e+00 -5.0262e+07 -1.1764e+07 0.0000e+00 1.8729e+08 4.8156e+08 0.0000e+00 -2.8588e+07 -1.8442e+07 0.0000e+00 1.2331e+08 2.7390e+08 0.0000e+00 
1.2000e+00 -4.8390e+07 -6.9482e+06 0.0000e+00 2.3343e+08 4.6361e+08 0.0000e+00 -2.7224e+07 -1.5762e+07 0.0000e+00 1.4898e+08 2.6083e+08 0.0000e+00 
1.2100e+00 -4.6055e+07 -2.3121e+06 0.0000e+00 2.7785e+08 4.4125e+08 0.0000e+00 -2.5609e+07 -1.3225e+07 0.0000e+00 1.7329e+08 2.4536e+08 0.0000e+00 
1.2200e+00 -4.3277e+07 2.1004e+06 0.0000e+00 3.2012e+08 4.1463e+08 0.0000e+00 -2.3759e+07 -1.0855e+07 0.0000e+00 1.9600e+08 2.2763e+08 0.0000e+00 
1.2300e+00 -4.0076e+07 6.2467e+06 0.0000e+00 3.5985e+08 3.8396e+08 0.0000e+00 -2.1690e+07 -8.6724e+06 0.0000e+00 2.1691e+08 2.0781e+08 0.0000e+00 
1.2400e+00 -3.6477e+07 1.0086e+07 0.0000e+00 3.9663e+08 3.4948e+08 0.0000e+00 -1.9421e+07 -6.6982e+06 0.0000e+00 2.3583e+08 1.8607e+08 0.0000e+00 
1.2500e+00 -3.2511e+07 1.3581e+07 0.0000e+00 4.3012e+08 3.1148e+08 0.0000e+00 -1.6974e+07 -4.9505e+06 0.0000e+00 2.5257e+08 1.6262e+08 0.0000e+00 
1.2600e+00 -2.8210e+07 1.6696e+07 0.0000e+00 4.5996e+08 2.7027e+08 0.0000e+00 -1.4370e+07 -3.4453e+06 0.0000e+00 2.6699e+08 1.3768e+08 0.0000e+00 
