0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e+08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.0000e+08 0.0000e+00 0.0000e+00 
1.0000e-01 3.0000e+07 0.0000e+00 0.0000e+00 3.0000e+08 -2.8743e+08 0.0000e+00 3.0000e+07 -1.4371e+07 0.0000e+00 1.6231e+08 -2.8743e+08 0.0000e+00 
2.0000e-01 6.0000e+07 -2.8743e+07 0.0000e+00 2.4623e+07 -5.7485e+08 0.0000e+00 3.2462e+07 -5.0889e+07 0.0000e+00 -1.8756e+08 -3.1102e+08 0.0000e+00 
3.0000e-01 6.2462e+07 -8.6228e+07 0.0000e+00 -5.2613e+08 -5.9844e+08 0.0000e+00 -1.1928e+06 -7.3006e+07 0.0000e+00 -3.9946e+08 1.1428e+07 0.0000e+00 
4.0000e-01 9.8490e+06 -1.4607e+08 0.0000e+00 -1.0995e+09 -9.4362e+07 0.0000e+00 -4.0591e+07 -5.2727e+07 0.0000e+00 -2.0517e+08 3.8890e+08 0.0000e+00 
5.0000e-01 -1.0010e+08 -1.5551e+08 0.0000e+00 -1.1899e+09 9.5904e+08 0.0000e+00 -4.2478e+07 -4.0092e+06 0.0000e+00 2.6159e+08 4.0698e+08 0.0000e+00 
6.0000e-01 -2.1909e+08 -5.9604e+07 0.0000e+00 -2.7105e+08 2.0991e+09 0.0000e+00 3.1764e+06 2.4158e+07 0.0000e+00 5.3145e+08 -3.0433e+07 0.0000e+00 
7.0000e-01 -2.4619e+08 1.5030e+08 0.0000e+00 1.7400e+09 2.3588e+09 0.0000e+00 5.4864e+07 -4.3444e+06 0.0000e+00 2.5838e+08 -5.2564e+08 0.0000e+00 
8.0000e-01 -7.2193e+07 3.8618e+08 0.0000e+00 3.9999e+09 6.9167e+08 0.0000e+00 5.5521e+07 -6.9286e+07 0.0000e+00 -3.6381e+08 -5.3194e+08 0.0000e+00 
9.0000e-01 3.2780e+08 4.5534e+08 0.0000e+00 4.6626e+09 -3.1406e+09 0.0000e+00 -6.3425e+06 -1.0505e+08 0.0000e+00 -7.0648e+08 6.0766e+07 0.0000e+00 
1.0000e+00 7.9406e+08 1.4129e+08 0.0000e+00 1.6536e+09 -7.6077e+09 0.0000e+00 -7.4079e+07 -6.5131e+07 0.0000e+00 -3.2401e+08 7.0974e+08 0.0000e+00 
1.1000e+00 9.5942e+08 -6.1949e+08 0.0000e+00 -5.6352e+09 -9.1920e+09 0.0000e+00 -7.2481e+07 2.1364e+07 0.0000e+00 5.0469e+08 6.9443e+08 0.0000e+00 
1.2000e+00 3.9590e+08 -1.5387e+09 0.0000e+00 -1.4442e+10 -3.7931e+09 0.0000e+00 1.1254e+07 6.6631e+07 0.0000e+00 9.3838e+08 -1.0782e+08 0.0000e+00 
1.3000e+00 -1.0483e+09 -1.9180e+09 0.0000e+00 -1.8076e+10 1.0044e+10 0.0000e+00 9.9926e+07 1.0896e+07 0.0000e+00 4.0439e+08 -9.5738e+08 0.0000e+00 
1.4000e+00 -2.8559e+09 -9.1364e+08 0.0000e+00 -8.4535e+09 2.7362e+10 0.0000e+00 9.4503e+07 -1.0421e+08 0.0000e+00 -6.9846e+08 -9.0542e+08 0.0000e+00 
1.5000e+00 -3.7012e+09 1.8225e+09 0.0000e+00 1.7761e+10 3.5461e+10 0.0000e+00 -1.8716e+07 -1.6130e+08 0.0000e+00 -1.2454e+09 1.7931e+08 0.0000e+00 
1.6000e+00 -1.9251e+09 5.3686e+09 0.0000e+00 5.1736e+10 1.8444e+10 0.0000e+00 -1.3466e+08 -8.3708e+07 0.0000e+00 -5.0199e+08 1.2902e+09 0.0000e+00 
1.7000e+00 3.2485e+09 7.2130e+09 0.0000e+00 6.9407e+10 -3.1123e+10 0.0000e+00 -1.2306e+08 6.9357e+07 0.0000e+00 9.6450e+08 1.1790e+09 0.0000e+00 
1.8000e+00 1.0189e+10 4.1007e+09 0.0000e+00 3.9588e+10 -9.7621e+10 0.0000e+00 2.9872e+07 1.4105e+08 0.0000e+00 1.6514e+09 -2.8620e+08 0.0000e+00 
1.9000e+00 1.4148e+10 -5.6614e+09 0.0000e+00 -5.3941e+10 -1.3555e+11 0.0000e+00 1.8130e+08 3.3323e+07 0.0000e+00 6.1926e+08 -1.7370e+09 0.0000e+00 
2.0000e+00 8.7539e+09 -1.9216e+10 0.0000e+00 -1.8381e+11 -8.3870e+10 0.0000e+00 1.6002e+08 -1.7004e+08 0.0000e+00 -1.3292e+09 -1.5331e+09 0.0000e+00 
2.1000e+00 -9.6270e+09 -2.7603e+10 0.0000e+00 -2.6416e+11 9.2235e+10 0.0000e+00 -4.6341e+07 -2.5968e+08 0.0000e+00 -2.1880e+09 4.4399e+08 0.0000e+00 
2.2000e+00 -3.6043e+10 -1.8380e+10 0.0000e+00 -1.7579e+11 3.4533e+11 0.0000e+00 -2.4387e+08 -1.1047e+08 0.0000e+00 -7.5839e+08 2.3365e+09 0.0000e+00 
2.3000e+00 -5.3623e+10 1.6153e+10 0.0000e+00 1.5506e+11 5.1375e+11 0.0000e+00 -2.0778e+08 1.5951e+08 0.0000e+00 1.8282e+09 1.9907e+09 0.0000e+00 
2.4000e+00 -3.8117e+10 6.7528e+10 0.0000e+00 6.4727e+11 3.6519e+11 0.0000e+00 7.0404e+07 2.7100e+08 0.0000e+00 2.8964e+09 -6.7453e+08 0.0000e+00 
2.5000e+00 2.6610e+10 1.0405e+11 0.0000e+00 9.9716e+11 -2.5495e+11 0.0000e+00 3.2773e+08 6.4798e+07 0.0000e+00 9.2082e+08 -3.1399e+09 0.0000e+00 
2.6000e+00 1.2633e+11 7.8553e+10 0.0000e+00 7.5290e+11 -1.2103e+12 0.0000e+00 2.6940e+08 -2.9331e+08 0.0000e+00 -2.5101e+09 -2.5811e+09 0.0000e+00 
2.7000e+00 2.0162e+11 -4.2479e+10 0.0000e+00 -4.0668e+11 -1.9317e+12 0.0000e+00 -1.0526e+08 -4.3117e+08 0.0000e+00 -3.8309e+09 1.0085e+09 0.0000e+00 
